,Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range,Filename
1318,TIC 259006185,1115.734959987907,0.22746096985295924,6,6,1,,EB,[6.23062067 6.4154234  6.61662018 6.42714646 6.37819739],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000259006185-0150-s_lc.fits
1319,TIC 230114503,212.0420706560364,0.30706673949865093,8,7,0,,notEB,[7.732724  7.190301  8.41133   7.4890494 7.926714 ],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000230114503-0150-s_lc.fits
1320,TIC 353854078,13483.828746898187,0.744533335834116,3,3,0,,EB,[3.170253  3.1637514 3.1809363 3.1680214 3.1706665],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000353854078-0150-s_lc.fits
1321,TIC 230076586,164.1846049074046,0.12509961648932125,5,3,0,,notEB,[1.2410796 2.3364124 5.5753417 2.6258562 3.401293 ],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000230076586-0150-s_lc.fits
1322,TIC 258351350,8274.91890639166,0.2644998310817962,3,3,0,,EB,[3.3806462 3.3980713 3.403283  3.3852875 3.3036933],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000258351350-0150-s_lc.fits
1323,TIC 259272661,336.71081758321685,0.12198650199969478,4,4,0,,notEB,[4.447459  3.7351587 4.5665    4.478099 ],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000259272661-0150-s_lc.fits
1324,TIC 424439457,872.8706881290593,0.2045602895339997,12,12,0,,EB,[12.341138 12.501661 12.72411  12.691477 12.499563],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000424439457-0150-s_lc.fits
1325,TIC 232629077,2498.9632103664994,0.5147036241946439,5,5,0,,EB,[5.6351857 5.630113  5.68556   5.669277  5.632104 ],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000232629077-0150-s_lc.fits
1326,TIC 367838105,157.21462864699873,0.12070618347223354,3,3,0,,notEB,[3.0292318 3.0364196 3.1021347 3.077361  2.9715655],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000367838105-0150-s_lc.fits
1327,TIC 232625701,254.23306889366177,0.12537339728274272,3,3,0,,notEB,[3.3501253 3.3766005 3.6018763 3.4458268 3.4268026],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000232625701-0150-s_lc.fits
1328,TIC 377307592,7229.215975682744,0.4120524026226363,3,3,0,,EB,[3.5579057 3.5079436 3.6130097 3.5406184 3.5465763],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000377307592-0150-s_lc.fits
1329,TIC 353894978,4055.9094621795925,0.3813013704008073,4,4,0,,EB,[4.3974824 4.3736396 4.489559  4.4220004 4.3686523],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000353894978-0150-s_lc.fits
1330,TIC 420114772,279.1275369053992,0.206388990167714,6,5,0,,notEB,[6.1990004 5.9132123 6.776728  5.856986  5.963318 ],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000420114772-0150-s_lc.fits
1331,TIC 237100197,137.02707856015968,0.39754845411787104,5,4,0,,notEB,[4.7421417 4.9769073 5.3625083 4.653747  4.667944 ],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000237100197-0150-s_lc.fits
1332,TIC 258826816,1304.1748772693395,0.03587525782424858,10,10,0,,EB,[10.898675 10.912673 10.964211 10.923055 10.782735],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000258826816-0150-s_lc.fits
1333,TIC 229776076,6970.90057407657,0.470518610198465,6,6,0,,EB,[6.4127374 6.435778  6.4560122 6.45333   6.4408345],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000229776076-0150-s_lc.fits
1334,TIC 229639858,277.8512666060108,0.40566810112011203,3,3,0,,notEB,[3.2891743 3.0440016 3.4336634 3.4122136 3.1522694],/astro/store/epyc2/projects2/tess/sector014/tess2019198215352-s0014-0000000229639858-0150-s_lc.fits
1335,TIC 233738458,4179.708387687973,0.0037731248471077703,14,14,0,,EB,[14.481676 14.433281 14.656139 14.512025 14.402786],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000233738458-0151-s_lc.fits
1336,TIC 219858309,102.3073875139706,0.24392007203850066,4,3,0,,notEB,[4.0124736 3.612591  4.329155  3.7847874 3.6732574],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000219858309-0151-s_lc.fits
1337,TIC 219858309,75.16605877063705,0.08987188338450447,8,7,1,,notEB,[7.75007085 6.82392095 8.48352158 7.22273733 6.96442758],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000219858309-0151-s_lc.fits
1338,TIC 233499404,151.25332698386848,0.04340169220686912,13,4,0,,notEB,[ 1.7943549   0.39857015 13.726476    1.4064921   4.7748113 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000233499404-0151-s_lc.fits
1339,TIC 353854078,14231.213150017125,0.7287151077793502,3,3,0,,EB,[3.408732  3.4035347 3.4165208 3.4038947 3.4084256],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000353854078-0151-s_lc.fits
1340,TIC 259006185,1134.9477686978069,0.28857320742151127,6,6,0,,notEB,[6.0500083 6.2936935 6.519531  6.348229  6.3970537],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000259006185-0151-s_lc.fits
1341,TIC 259006185,1089.9687053314303,0.22990991654787912,6,6,1,,EB,[6.11141809 6.36734809 6.60453318 6.42462418 6.4759023 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000259006185-0151-s_lc.fits
1342,TIC 230114503,256.0448970692684,0.2773665765982661,7,7,0,,notEB,[6.9498224 7.388727  7.995139  7.087194  7.1433916],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000230114503-0151-s_lc.fits
1343,TIC 160618494,3016.483475093832,0.3488267245597313,8,8,0,,EB,[8.122702 8.234443 8.358938 8.21972  8.205865],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000160618494-0151-s_lc.fits
1344,TIC 441739153,3246.0553805279183,0.37020346199490983,5,5,0,,EB,[5.900819  5.9028025 5.9932866 5.890229  5.906378 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000441739153-0151-s_lc.fits
1345,TIC 237200747,109.16101927165923,0.1291786712331507,11,10,0,,EB,[ 9.651517 10.169623 11.379069  9.257246 10.247832],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000237200747-0151-s_lc.fits
1346,TIC 198382838,1791.5899934211236,0.0020853088252022135,10,10,0,,EB,[10.645926 10.612567 10.804937 10.654088 10.715723],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000198382838-0151-s_lc.fits
1347,TIC 288471108,135.12389463827873,0.45147609979496767,6,5,0,,notEB,[5.8077607 4.09733   6.6806526 5.9470043 5.4816256],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000288471108-0151-s_lc.fits
1348,TIC 288471108,116.84192554411783,0.25535917691592724,7,6,1,,notEB,[6.11990295 5.45991447 7.19782524 6.51549881 6.16154802],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000288471108-0151-s_lc.fits
1349,TIC 288471108,112.82990989768292,0.2177770238977326,7,6,2,,EB,[6.04266204 5.37191296 7.14954941 6.46075133 6.09637649],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000288471108-0151-s_lc.fits
1350,TIC 237277760,19941.80682150127,0.3491303856580567,5,5,0,,EB,[5.03438   5.06012   5.0647383 5.0442996 5.0069213],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000237277760-0151-s_lc.fits
1351,TIC 160599479,103.36445394526699,0.1805150081760363,7,6,0,,notEB,[6.3703814 6.8286233 7.2251167],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000160599479-0151-s_lc.fits
1352,TIC 229776076,8281.044280024578,0.4322445250366688,6,6,0,,EB,[6.258724  6.249208  6.2762046 6.258365  6.259564 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000229776076-0151-s_lc.fits
1353,TIC 233193908,197.38581083174017,0.2097774201481317,4,3,0,,notEB,[2.3335698 3.501271  4.310641  2.7442458 3.4757564],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000233193908-0151-s_lc.fits
1354,TIC 229641091,263.3887359744045,0.21197417982485678,4,4,0,,notEB,[4.3060007 4.471416  4.3118095 3.882093 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000229641091-0151-s_lc.fits
1355,TIC 362257716,267.92939590872425,0.20227174199872966,3,3,0,,notEB,[3.1559248 3.0784032 3.3566256 3.1540656 3.0383916],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000362257716-0151-s_lc.fits
1356,TIC 198236323,108.50940099969233,0.36664919139403906,4,3,0,,notEB,[3.7106204 3.7897334 4.1179338 3.415956  3.556907 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000198236323-0151-s_lc.fits
1357,TIC 233580065,160.63426959481495,0.16017375191362568,3,3,0,,notEB,[3.429709  2.5204105 3.6912594 2.5139782 3.3309648],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000233580065-0151-s_lc.fits
1358,TIC 258351350,11820.093261804002,0.28963329745350647,3,3,0,,EB,[3.3521814 3.399587  3.4075549 3.3309052 3.2732391],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000258351350-0151-s_lc.fits
1359,TIC 233720276,28466.83410604172,0.33153942918365514,4,4,0,,EB,[4.353066  4.3554316 4.3701725 4.360898  4.3339367],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000233720276-0151-s_lc.fits
1360,TIC 1884438653,344.90452703729125,0.3082779019262772,3,3,0,,notEB,[3.1309206 3.187555  3.5002515 3.2951558 3.1505165],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000001884438653-0151-s_lc.fits
1361,TIC 1884438653,199.4892270142058,0.10115207693289688,6,5,1,,notEB,[5.08731052 5.24186347 6.09515968 5.53143927 5.13336296],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000001884438653-0151-s_lc.fits
1362,TIC 232629077,1601.073973090233,0.6020960017381208,5,5,0,,EB,[5.3634515 5.355837  5.390918  5.3171573 5.3446045],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000232629077-0151-s_lc.fits
1363,TIC 377192675,189.61585361849387,0.28523733270183577,5,4,0,,notEB,[3.4550426 4.551404  5.945389  4.614349  3.707245 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000377192675-0151-s_lc.fits
1364,TIC 377192675,159.79217356664245,0.18658125729101666,5,4,1,,notEB,[2.96140801 4.22469774 5.805826   4.296093   3.28450788],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000377192675-0151-s_lc.fits
1365,TIC 424439457,840.9622458049777,0.12158676440247747,12,12,0,,EB,[12.340481 12.41128  12.643485 12.39829  12.295949],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000424439457-0151-s_lc.fits
1366,TIC 233006012,706.0066678827139,0.2541210461800083,4,4,0,,notEB,[4.2011895 4.174354  4.3063693 4.2288666],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000233006012-0151-s_lc.fits
1367,TIC 233006012,95.4719328906201,0.09357806132650946,15,5,1,,notEB,[ 1.99473952  6.29122381 15.10720741  2.30619359 -0.77910707],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000233006012-0151-s_lc.fits
1368,TIC 259272661,214.27225334408894,0.34663844963092244,3,3,0,,notEB,[3.1883905 3.3784914 3.2523558 3.0248876],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000259272661-0151-s_lc.fits
1369,TIC 232625701,218.32238935175985,0.12521345026960967,3,3,0,,notEB,[3.0576673 3.0086405 3.2184112 2.9793167 3.013656 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000232625701-0151-s_lc.fits
1370,TIC 377307592,7906.724863270746,0.41444450523909737,3,3,0,,EB,[3.5837781 3.543745  3.6027033 3.5911992 3.5215306],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000377307592-0151-s_lc.fits
1371,TIC 367853806,144.18194686032652,0.025962345465636385,9,9,0,,notEB,[9.706864 9.302759 9.821227 9.379677 9.168212],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000367853806-0151-s_lc.fits
1372,TIC 367853806,196.72222318257568,0.0036347861178370393,10,9,1,,EB,[10.30768749  9.75797819 10.46325634  9.86261068  9.57495189],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000367853806-0151-s_lc.fits
1373,TIC 230070344,103.9329349976142,0.06366850848036332,11,3,0,,notEB,[ 1.6131426   0.08819598 11.321029    1.190947    0.53851783],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000230070344-0151-s_lc.fits
1374,TIC 353894978,4260.926847947682,0.4168586300112376,4,4,0,,EB,[4.563796  4.5706205 4.5816164 4.543296  4.5083165],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000353894978-0151-s_lc.fits
1375,TIC 420114772,272.53150693770925,0.16229656923833652,6,6,0,,notEB,[6.880187 6.308996 6.923464 5.949254 6.592817],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000420114772-0151-s_lc.fits
1376,TIC 420114772,259.00441160961293,0.11855509031187368,6,6,1,,notEB,[6.16022859 6.56745722 6.9785281  6.17121115 5.66203932],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000420114772-0151-s_lc.fits
1377,TIC 230005512,106.488257876163,0.15944263023588717,5,5,0,,notEB,[5.2421017 5.459482  5.3265157 5.405444 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000230005512-0151-s_lc.fits
1378,TIC 160583993,259.54797151575707,0.23673769139273979,4,3,0,,notEB,[3.821687  3.8087177 4.191309  3.9207773 3.5013914],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000160583993-0151-s_lc.fits
1379,TIC 298734307,32512.529400854175,0.3745907674518473,3,3,0,,EB,[3.3704798 3.3777473 3.3785691 3.3690896 3.3641148],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000298734307-0151-s_lc.fits
1380,TIC 233532554,27639.13226835234,0.5774528592855221,4,4,0,,EB,[4.012576  4.0121226 4.022717  4.0200176 4.0180316],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000233532554-0151-s_lc.fits
1381,TIC 160585813,328.53939470483806,0.2696361147386055,6,5,0,,notEB,[5.527458  5.959434  6.1145782 5.6389623 5.464352 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000160585813-0151-s_lc.fits
1382,TIC 160585813,324.69558587641035,0.23238498040300137,6,5,1,,notEB,[4.85747401 5.49878006 6.033497   5.24455122 5.15467998],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000160585813-0151-s_lc.fits
1383,TIC 160585813,300.03142503274233,0.20055050088902365,6,5,2,,EB,[4.87865533 5.55834072 6.1414701  5.3053094  5.21005978],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000160585813-0151-s_lc.fits
1384,TIC 199666719,1016.6579391807222,0.18350423323322854,9,3,0,,notEB,[2.396179  0.9779109 9.240885  1.8478096 2.3532655],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000199666719-0151-s_lc.fits
1385,TIC 356820646,4041.970392616655,0.2946621974794126,3,3,0,,EB,[3.171141  3.1315384 3.2015843 3.1788778 3.1155725],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000356820646-0151-s_lc.fits
1386,TIC 259126645,19077.097237693557,0.3638854783684756,5,5,0,,EB,[5.580754  5.600238  5.623428  5.6194963 5.613413 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000259126645-0151-s_lc.fits
1387,TIC 356896561,8137.047073260425,0.3662899941826547,5,5,0,,EB,[5.0421553 5.0667024 5.0995684 5.071474  5.0843015],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000356896561-0151-s_lc.fits
1388,TIC 198390460,238.8961285797613,0.19770699582533927,5,4,0,,notEB,[4.9043818 4.98475   5.189798  5.135488 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000198390460-0151-s_lc.fits
1389,TIC 289570373,125.01043174969868,0.3388785537956654,4,3,0,,notEB,[3.329179  3.850831  4.294469  3.5291681 2.9865384],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000289570373-0151-s_lc.fits
1390,TIC 165551380,112.170293806318,0.29828884064249067,4,4,0,,notEB,[4.8570094 4.444197  4.944262  4.5126023 4.6059036],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000165551380-0151-s_lc.fits
1391,TIC 165551380,103.5158590395161,0.10440891324866933,8,7,1,,notEB,[8.2160853  7.4690167  8.37398731 7.59281018 7.76222294],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000165551380-0151-s_lc.fits
1392,TIC 219785910,112.21346219877128,0.33104940791941945,3,3,0,,notEB,[3.1561494 2.508771  3.4233186 3.2430003 2.589329 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000219785910-0151-s_lc.fits
1393,TIC 279979429,272.3362756307902,0.17297176558161315,3,3,0,,notEB,[3.3487644 3.2439437 3.5298777 3.1206715 3.4148498],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000279979429-0151-s_lc.fits
1394,TIC 160472514,8870.834353048076,0.7154905189921996,3,3,0,,EB,[3.522289  3.524399  3.5388281 3.51882   3.527751 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000160472514-0151-s_lc.fits
1395,TIC 199688409,1581.2882391515745,0.3587423194377836,3,3,0,,EB,[3.359121  3.3096905 3.4134245 3.1951764 3.3222888],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000199688409-0151-s_lc.fits
1396,TIC 256662147,808.5029290088398,0.21704802357150504,3,3,0,,notEB,[3.366955  3.426687  3.4810507 3.3476663 3.2560441],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000256662147-0151-s_lc.fits
1397,TIC 256662147,355.01030290441406,0.12915669031383123,6,6,1,,notEB,[6.40425448 6.56995387 6.71905836 6.35434503 6.10392434],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000256662147-0151-s_lc.fits
1398,TIC 199688472,245.23074767827848,0.2324488776351771,6,5,0,,notEB,[4.8079457 4.7637997 6.12025   5.329998  4.616615 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000199688472-0151-s_lc.fits
1399,TIC 199688472,246.62422713051185,0.16527971516500176,6,5,1,,notEB,[5.05526315 5.44065976 6.29185964 4.67347664 5.26707224],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000199688472-0151-s_lc.fits
1400,TIC 199688472,73.4905217664,0.023042404819209907,6,5,2,,notEB,[4.46536117 4.73863357 6.47229452 5.67334429 5.66103427],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000199688472-0151-s_lc.fits
1401,TIC 392572237,189.80654877764925,0.12586661338898725,5,3,0,,notEB,[3.8512945 3.9178746 5.3537655 3.4519918 3.5297647],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000392572237-0151-s_lc.fits
1402,TIC 1400770435,69.20315300618999,0.04353223892343145,8,7,0,,notEB,[5.632285  7.513243  8.8013935 8.135726  7.485965 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000001400770435-0151-s_lc.fits
1403,TIC 258829052,546.4136531565354,0.14841813463596418,5,4,0,,notEB,[4.896711  5.163327  4.899694  4.7713075],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000258829052-0151-s_lc.fits
1404,TIC 258829052,146.38255803626893,0.042937551134285344,6,4,1,,notEB,[4.29369624 3.47396911 6.82058949 3.87784529 4.06486936],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000258829052-0151-s_lc.fits
1405,TIC 359675849,3273.22767794767,0.533948940531016,5,5,0,,EB,[5.1218576 5.122466  5.1548    5.0951657 5.09653  ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000359675849-0151-s_lc.fits
1406,TIC 229784742,123.68271267468381,0.11036251573000255,3,3,0,,notEB,[3.202148  3.1502993 3.943298  2.7315478 3.2213314],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000229784742-0151-s_lc.fits
1407,TIC 229914020,446.93086858910505,0.3386120641662462,4,3,0,,notEB,[3.4848394 2.7332811 4.059388  2.9304233 3.7716105],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000229914020-0151-s_lc.fits
1408,TIC 229914020,130.40102697572178,0.053713061005695735,6,5,1,,notEB,[5.3736431  3.65262421 6.62022613 4.05233577 5.7537484 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000229914020-0151-s_lc.fits
1409,TIC 229914020,97.90564330378957,0.03408013585441726,6,4,2,,notEB,[5.3193237  3.53583359 6.61115641 3.92301101 5.71322642],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000229914020-0151-s_lc.fits
1410,TIC 392536805,1471.305615659049,0.26890408259673193,6,6,0,,notEB,[6.5658355 6.5265236 6.7155337 6.553525  6.4932327],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000392536805-0151-s_lc.fits
1411,TIC 357035302,4593.795123066574,0.4668664007675315,3,3,0,,EB,[3.2976887 3.2839622 3.3063698 3.2762728 3.2753873],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000357035302-0151-s_lc.fits
1412,TIC 198236604,443.2932358873458,0.1618339530984218,5,5,0,,notEB,[5.8068914 5.8439717 5.800139  5.4779997],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000198236604-0151-s_lc.fits
1413,TIC 329248002,3692.7529868168467,0.45594795394663795,4,4,0,,EB,[4.4678464 4.42078   4.4739614 4.4030213 4.458123 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000329248002-0151-s_lc.fits
1414,TIC 229788204,78.20852925678902,0.016557617934897507,14,13,0,,EB,[13.672944 13.139869 14.367347 12.884052 12.926745],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000229788204-0151-s_lc.fits
1415,TIC 199716496,6248.063813420535,0.2180715111382032,3,3,0,,EB,[3.2109284 3.1987565 3.232616  3.1997166 3.1766014],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000199716496-0151-s_lc.fits
1416,TIC 230112797,206.72247909381028,0.11603492758710515,14,4,0,,notEB,[ 0.41638938  5.086      14.46612     2.4075916   0.357958  ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000230112797-0151-s_lc.fits
1417,TIC 230115444,142.1975800245149,0.16523792010038982,4,3,0,,notEB,[3.0542195 3.2036119 4.081687  3.035447  3.329206 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000230115444-0151-s_lc.fits
1418,TIC 236757919,217.5379821397028,0.5917549846966589,3,3,0,,notEB,[2.9232345 3.1863062 3.3503342 2.8769624 3.1517906],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000236757919-0151-s_lc.fits
1419,TIC 229675893,214.3617860807443,0.17155199706044452,3,3,0,,notEB,[3.233229  3.0432014 3.2719004 3.049334  2.9944143],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000229675893-0151-s_lc.fits
1420,TIC 229675893,91.85840350190149,0.008199822286208316,4,4,1,,notEB,[4.13713797 4.05431097 4.14639313 4.12855347 3.81773428],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000229675893-0151-s_lc.fits
1421,TIC 229675893,148.55060207799573,0.00594354924935051,4,4,2,,notEB,[3.37750784 3.81509359 4.12710665 4.04539839 4.08320913],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000229675893-0151-s_lc.fits
1422,TIC 232621005,393.58242767207673,0.09991933744715079,3,3,0,,notEB,[3.1697333 2.939567  3.6631327 3.1054223 3.227275 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000232621005-0151-s_lc.fits
1423,TIC 1400807589,171.57959789353814,0.43459845240035566,3,3,0,,notEB,[3.2388954 3.2464125 3.3730924 3.209207  3.1648355],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000001400807589-0151-s_lc.fits
1424,TIC 356820178,1041.093082796962,0.20524133638338393,3,3,0,,notEB,[3.760726  3.8862882 3.908642  3.8226752 3.7415483],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000356820178-0151-s_lc.fits
1425,TIC 424391070,101.06233449286378,0.08192132845656777,4,3,0,,notEB,[2.416325  3.06044   4.0630674 3.140507  2.7225034],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000424391070-0151-s_lc.fits
1426,TIC 377192659,24454.029190308498,0.36395982148410605,4,4,0,,EB,[4.418742  4.4256935 4.4326553 4.4252076 4.4315615],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000377192659-0151-s_lc.fits
1427,TIC 229585356,10345.936413346428,0.4618345032266935,3,3,0,,EB,[3.1953123 3.2030485 3.2151027 3.1924767 3.2149034],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000229585356-0151-s_lc.fits
1428,TIC 233211759,61.36615095862239,0.012556652244635513,11,10,0,,EB,[11.169467  10.965168  11.6113405 10.022392   9.161676 ],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000233211759-0151-s_lc.fits
1429,TIC 377190161,7886.106931178161,0.45878630176741025,4,4,0,,EB,[4.824889  4.8227606 4.8386426 4.806859  4.8201494],/astro/store/epyc2/projects2/tess/sector015/tess2019226182529-s0015-0000000377190161-0151-s_lc.fits
1430,TIC 198418712,121.77377024680095,0.4327647440727885,3,3,0,,notEB,[3.1582036 2.9719713 3.9107733 3.0200415 3.119259 ],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000198418712-0152-s_lc.fits
1431,TIC 269696438,131.72168064339544,0.1847731344244858,6,4,0,,notEB,[3.68224   4.3331017 6.172803  4.05688   5.1850905],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000269696438-0152-s_lc.fits
1432,TIC 269696438,110.52306629030693,0.10048248889908612,6,4,1,,notEB,[3.39000892 4.09187198 6.08920377 3.80747713 5.04622363],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000269696438-0152-s_lc.fits
1433,TIC 279979429,256.754237075078,0.0904268088745642,3,3,0,,notEB,[3.0231867 2.859357  3.3444288 3.1350255 3.0758321],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000279979429-0152-s_lc.fits
